GEOID,Tract_Name,Median_Household_Income,global_permeability,avg_clustering_coeff,degree_assortativity,gini_edge_betweenness
11001005302,Census Tract 53.02; District of Columbia; District of Columbia,119769.0,0.18575408067552157,0.009817351598173518,0.1762132020397898,0.4601494699892545
11001005501,Census Tract 55.01; District of Columbia; District of Columbia,156075.0,0.13971308981002153,0.016742770167427704,0.05469003361341842,0.534007912388167
11001005602,Census Tract 56.02; District of Columbia; District of Columbia,96813.0,0.11986491870257486,0.04766454352441611,0.17687497243632902,0.5906866053184007
11001005303,Census Tract 53.03; District of Columbia; District of Columbia,106335.0,0.13874248317701418,0.012448132780082987,0.22122442052862967,0.4905807944631842
11001005202,Census Tract 52.02; District of Columbia; District of Columbia,153472.0,0.11085906481832557,0.00923226433430515,0.18966242068791817,0.6089015339571796
11001010202,Census Tract 102.02; District of Columbia; District of Columbia,112500.0,0.08753009036221679,0.02410313901345292,0.21152848621407952,0.5773057982864304
11001980000,Census Tract 9800; District of Columbia; District of Columbia,,0.03587529192995961,0.04590699325523615,0.1423327166789471,0.7738754697289356
11001007202,Census Tract 72.02; District of Columbia; District of Columbia,155759.0,0.14950755955472975,0.022666666666666672,0.26987607040630845,0.4137334377947728
11001005203,Census Tract 52.03; District of Columbia; District of Columbia,84839.0,0.1887577987913766,0.026086956521739126,0.364662571267224,0.4989180226942301
11001005003,Census Tract 50.03; District of Columbia; District of Columbia,140489.0,0.1744347628001958,0.0196078431372549,0.4350745215040185,0.4080236334867083
11001004703,Census Tract 47.03; District of Columbia; District of Columbia,99207.0,0.14450535197773026,0.02666666666666667,0.2001007879757901,0.5574169481928725
11001005004,Census Tract 50.04; District of Columbia; District of Columbia,86422.0,0.14473276827038598,0.017241379310344827,0.12259264185333807,0.5112061555243156
11001007201,Census Tract 72.01; District of Columbia; District of Columbia,153250.0,0.0687261808540621,0.037116279069767444,0.07123811849481444,0.6936552117919406
11001005802,Census Tract 58.02; District of Columbia; District of Columbia,179091.0,0.07400916215777219,0.021767381416504233,0.22925732486264974,0.6149254213811784
11001004704,Census Tract 47.04; District of Columbia; District of Columbia,,0.140506221584863,0.03718459495351926,0.18647822085900534,0.4932696650940494
11001010201,Census Tract 102.01; District of Columbia; District of Columbia,93178.0,0.15086414491523079,0.017405582922824306,0.10315621358773111,0.4900848980971214
11001010603,Census Tract 106.03; District of Columbia; District of Columbia,106850.0,0.08906581990513018,0.03432228039557881,0.09836094680393363,0.6288725880091766
11001010601,Census Tract 106.01; District of Columbia; District of Columbia,109583.0,0.13133551025029816,0.035579196217494086,0.2105628635407999,0.5469082954987727
11001011002,Census Tract 110.02; District of Columbia; District of Columbia,122404.0,0.09761569028926124,0.0334967320261438,0.031237534397470724,0.7049900738837869
11001011001,Census Tract 110.01; District of Columbia; District of Columbia,135356.0,0.14926202953102963,0.01322751322751323,0.13633951023949478,0.5596358566872437
11001002101,Census Tract 21.01; District of Columbia; District of Columbia,75879.0,0.09842504325449689,0.021241830065359478,0.33950093094994716,0.5040851499079401
11001007203,Census Tract 72.03; District of Columbia; District of Columbia,176515.0,0.09401033185232366,0.012901606425702802,0.26511000708229643,0.5421395921026315
11001009510,Census Tract 95.10; District of Columbia; District of Columbia,59393.0,0.10783300031850877,0.029654157468727,0.11085157718924064,0.5585703967319511
11001009511,Census Tract 95.11; District of Columbia; District of Columbia,,0.095903784568267,0.04873690696241524,0.027686233063861677,0.5977430148764244
11001005503,Census Tract 55.03; District of Columbia; District of Columbia,85461.0,0.1493376436176432,0.03626943005181346,0.12195541043992268,0.5795338116252328
11001005801,Census Tract 58.01; District of Columbia; District of Columbia,129529.0,0.12683657332755027,0.01568627450980392,0.23328814782716067,0.518276300690196
11001010900,Census Tract 109; District of Columbia; District of Columbia,34851.0,0.07705643531025237,0.06415857605177991,0.05921028008234371,0.7605055150707146
11001010400,Census Tract 104; District of Columbia; District of Columbia,83571.0,0.07959695663462174,0.04572036150983516,-0.05193086027650234,0.7189057286850049
11001009903,Census Tract 99.03; District of Columbia; District of Columbia,98958.0,0.14711604267677234,0.040880503144654086,0.1876759579549295,0.547128434087761
11001009904,Census Tract 99.04; District of Columbia; District of Columbia,71205.0,0.13068323453170255,0.04331450094161958,0.008890238270166087,0.6300591001812912
11001009905,Census Tract 99.05; District of Columbia; District of Columbia,63954.0,0.16388223654796194,0.014388489208633094,-0.02019359982116594,0.5268321472477815
11001009906,Census Tract 99.06; District of Columbia; District of Columbia,58542.0,0.1948204832566122,0.08514492753623189,0.20632798573974867,0.5169491616440491
11001002102,Census Tract 21.02; District of Columbia; District of Columbia,87594.0,0.09110028980785531,0.024849327770050993,0.2162176049721321,0.5534249458813669
11001002201,Census Tract 22.01; District of Columbia; District of Columbia,127155.0,0.09917577427033954,0.02609649122807018,0.36508443572609595,0.49912442516667427
11001002202,Census Tract 22.02; District of Columbia; District of Columbia,87919.0,0.11054436365444814,0.03450155763239875,0.2648926519504085,0.5900888485350099
11001002301,Census Tract 23.01; District of Columbia; District of Columbia,141111.0,0.10169908420937357,0.022324159021406734,0.2559955180965547,0.48956780099363206
11001006400,Census Tract 64; District of Columbia; District of Columbia,67232.0,0.0902037577416152,0.029313232830820775,0.14575038881129393,0.5651285081162518
11001006500,Census Tract 65; District of Columbia; District of Columbia,141250.0,0.09607166762584621,0.0423076923076923,0.23386682988575355,0.5322388784745598
11001006600,Census Tract 66; District of Columbia; District of Columbia,178587.0,0.11195528723698847,0.020784313725490198,0.12961085928336677,0.5154519351859469
11001006700,Census Tract 67; District of Columbia; District of Columbia,164297.0,0.10011944994433536,0.027615334632878484,0.24266792605775642,0.5720779742620262
11001006802,Census Tract 68.02; District of Columbia; District of Columbia,123889.0,0.1160932874623142,0.01851851851851852,0.2943426557345114,0.49618484290942
11001007408,Census Tract 74.08; District of Columbia; District of Columbia,33417.0,0.18688260088167638,0.030864197530864196,-0.04130628448387236,0.4760064154385669
11001007409,Census Tract 74.09; District of Columbia; District of Columbia,33495.0,0.1386769610521179,0.016420361247947456,0.10062528400901799,0.5993755366046687
11001007809,Census Tract 78.09; District of Columbia; District of Columbia,68419.0,0.10515271289155835,0.02457551385165325,0.1931898487482907,0.6120771224879197
11001007903,Census Tract 79.03; District of Columbia; District of Columbia,103523.0,0.1224500276685505,0.005376344086021505,0.3092579129283689,0.46613382992329816
11001008001,Census Tract 80.01; District of Columbia; District of Columbia,189159.0,0.11482335048680309,0.03253012048192771,0.1329771417858694,0.48836068204758293
11001009400,Census Tract 94; District of Columbia; District of Columbia,119462.0,0.0656377541164892,0.01799214531173296,0.21119363158455767,0.5804255254089288
11001009503,Census Tract 95.03; District of Columbia; District of Columbia,115820.0,0.06995946735964609,0.04686226568867152,0.05861703681559208,0.7281582730445085
11001009504,Census Tract 95.04; District of Columbia; District of Columbia,131168.0,0.08674451722679954,0.03673570019723866,0.1019033570932514,0.6189293675152774
11001009505,Census Tract 95.05; District of Columbia; District of Columbia,95735.0,0.0811583610391345,0.04350588550026753,0.19007872108956608,0.6610966776705871
11001009907,Census Tract 99.07; District of Columbia; District of Columbia,66887.0,0.1912244564135808,0.048109965635738834,0.11061946902654857,0.48937741248594185
11001002501,Census Tract 25.01; District of Columbia; District of Columbia,205357.0,0.10151411883437626,0.02919708029197081,0.22107530990349217,0.5488651039203408
11001002302,Census Tract 23.02; District of Columbia; District of Columbia,96607.0,0.07409189369812405,0.059878154917319446,0.06588214357179117,0.7031624017004542
11001002400,Census Tract 24; District of Columbia; District of Columbia,134340.0,0.0911685887169191,0.028054740957966774,0.2582281244669305,0.5386348600239215
11001007000,Census Tract 70; District of Columbia; District of Columbia,197500.0,0.10040873600431757,0.013523131672597862,0.22267382383010642,0.5185551733522836
11001007100,Census Tract 71; District of Columbia; District of Columbia,131429.0,0.10169499634120194,0.030780141843971612,0.1727109332195779,0.651365168258652
11001006900,Census Tract 69; District of Columbia; District of Columbia,194044.0,0.10885157015859061,0.018915060670949318,0.2345255474656761,0.49648952867154234
11001009507,Census Tract 95.07; District of Columbia; District of Columbia,84459.0,0.14387018383300892,0.007575757575757576,0.10889852786540467,0.5434156214229359
11001009508,Census Tract 95.08; District of Columbia; District of Columbia,78398.0,0.0881773555512073,0.04084675014907572,0.21146720545424488,0.6100358627722481
11001009509,Census Tract 95.09; District of Columbia; District of Columbia,109107.0,0.12064966171125696,0.0432515337423313,0.13443728080882958,0.5880126341555179
11001009700,Census Tract 97; District of Columbia; District of Columbia,46647.0,0.11980996796798117,0.03371868978805395,0.09969105568533056,0.664345627043186
11001009801,Census Tract 98.01; District of Columbia; District of Columbia,14827.0,0.20083325025931192,0.03174603174603175,0.16006097560975532,0.5580797101216065
11001002801,Census Tract 28.01; District of Columbia; District of Columbia,80223.0,0.14512352349900431,0.020737327188940093,-0.03460829678291596,0.46025082891405444
11001002802,Census Tract 28.02; District of Columbia; District of Columbia,77731.0,0.14759638926171015,0.019071310116086235,0.0398619745590831,0.5057795859186842
11001004001,Census Tract 40.01; District of Columbia; District of Columbia,166131.0,0.12531000213375756,0.02517412935323383,0.21447723015784112,0.472216070134618
11001004002,Census Tract 40.02; District of Columbia; District of Columbia,170216.0,0.1272437998599675,0.0110062893081761,0.11621773970539712,0.5312144569851577
11001003600,Census Tract 36; District of Columbia; District of Columbia,135407.0,0.13775553559497947,0.026279391424619644,0.20499510543218952,0.5009372774770292
11001004201,Census Tract 42.01; District of Columbia; District of Columbia,148166.0,0.12803988423260276,0.028476821192052967,0.10316248380588945,0.5106206070007584
11001004202,Census Tract 42.02; District of Columbia; District of Columbia,112396.0,0.12005968481781498,0.022788203753351208,0.19381511817050673,0.5073811243661615
11001007407,Census Tract 74.07; District of Columbia; District of Columbia,57521.0,0.14447573623968615,0.06497175141242936,-0.0954266155305374,0.643308771627772
11001006801,Census Tract 68.01; District of Columbia; District of Columbia,153889.0,0.137829357558469,0.014285714285714282,0.19396908558620113,0.47623412981153174
11001010700,Census Tract 107; District of Columbia; District of Columbia,99200.0,0.07354997184785897,0.02003352891869238,0.07375231236164966,0.512202982013001
11001009604,Census Tract 96.04; District of Columbia; District of Columbia,88750.0,0.1632864333404764,0.03642987249544626,0.14189360890343494,0.4497164939730413
11001000201,Census Tract 2.01; District of Columbia; District of Columbia,,0.07513109128364938,0.04649027752693996,0.006270388438051274,0.6559699169636843
11001000300,Census Tract 3; District of Columbia; District of Columbia,176181.0,0.07798923770722646,0.017876658860265418,0.20600504472982506,0.6265874828130928
11001000400,Census Tract 4; District of Columbia; District of Columbia,206218.0,0.06692908919711431,0.04538185828508414,0.14614353879398823,0.62619483598416
11001000502,Census Tract 5.02; District of Columbia; District of Columbia,152917.0,0.10581027360533757,0.026083530338849487,0.20921278477743538,0.5398161842138672
11001004600,Census Tract 46; District of Columbia; District of Columbia,139205.0,0.09683610642768646,0.014934289127837517,0.1526642177498667,0.5284218911885341
11001004801,Census Tract 48.01; District of Columbia; District of Columbia,164286.0,0.11471317499009916,0.025392886683209256,0.13912957467821468,0.5126789099194261
11001004802,Census Tract 48.02; District of Columbia; District of Columbia,127348.0,0.1212090774503728,0.014389799635701275,0.05915770126200043,0.5122909764130031
11001004902,Census Tract 49.02; District of Columbia; District of Columbia,157008.0,0.1233564662668698,0.014098690835850955,0.20315456632635567,0.49283053431493296
11001007401,Census Tract 74.01; District of Columbia; District of Columbia,28014.0,0.11937737364606935,0.061426978818283205,0.1914224026447302,0.6497755967749457
11001007403,Census Tract 74.03; District of Columbia; District of Columbia,29536.0,0.14128329336677178,0.03439153439153439,-0.1715432493746726,0.6423330577542958
11001000600,Census Tract 6; District of Columbia; District of Columbia,166875.0,0.08397609847536125,0.04748062015503873,0.18436825607376237,0.5770483714384103
11001000702,Census Tract 7.02; District of Columbia; District of Columbia,90761.0,0.12876797031232964,0.019031141868512107,0.08486125100321626,0.4917813231620025
11001007404,Census Tract 74.04; District of Columbia; District of Columbia,55729.0,0.14299595147780306,0.06097560975609756,0.05593675438396465,0.5452546451137338
11001007301,Census Tract 73.01; District of Columbia; District of Columbia,116753.0,0.05832830179496339,0.06605942311862921,0.1288631208420255,0.7589443588025074
11001002702,Census Tract 27.02; District of Columbia; District of Columbia,130421.0,0.1225641949969834,0.024444444444444442,0.21827254090007833,0.4484136163547672
11001008301,Census Tract 83.01; District of Columbia; District of Columbia,173684.0,0.11492391939720334,0.03384747215081406,0.2680271357854969,0.4827832542417323
11001001600,Census Tract 16; District of Columbia; District of Columbia,210848.0,0.07583712925664468,0.026776456236657545,0.21389423863791826,0.555190623256824
11001010500,Census Tract 105; District of Columbia; District of Columbia,103929.0,0.08477861778995906,0.035862417804754666,0.17504386340977127,0.6400223759698686
11001009204,Census Tract 92.04; District of Columbia; District of Columbia,38337.0,0.10679276092458846,0.046214355948869225,0.15584593036367198,0.6208349613275596
11001007304,Census Tract 73.04; District of Columbia; District of Columbia,38952.0,0.13034026542682076,0.029970760233918124,0.08456950185395117,0.5583708038005039
11001003000,Census Tract 30; District of Columbia; District of Columbia,102600.0,0.16621843522684862,0.0292929292929293,0.06765983873908434,0.4706257610565972
11001007502,Census Tract 75.02; District of Columbia; District of Columbia,41044.0,0.128145186952674,0.026703499079189685,0.03158522050059572,0.6498366779709948
11001007503,Census Tract 75.03; District of Columbia; District of Columbia,37218.0,0.11860481352054753,0.05516431924882632,0.20002009231306625,0.5358411762111338
11001000902,Census Tract 9.02; District of Columbia; District of Columbia,250001.0,0.1069257524456847,0.03951890034364264,0.020833302077674393,0.6229092569899292
11001001500,Census Tract 15; District of Columbia; District of Columbia,250001.0,0.0957242821588089,0.0655620532813515,0.15226574173129645,0.6240829769854713
11001009603,Census Tract 96.03; District of Columbia; District of Columbia,52300.0,0.11540049329611823,0.05072951739618409,0.19969566099954195,0.6040266830613006
11001000501,Census Tract 5.01; District of Columbia; District of Columbia,117361.0,0.08181044158793119,0.05513065646908853,0.07760298454013158,0.7221099952170515
11001003302,Census Tract 33.02; District of Columbia; District of Columbia,177262.0,0.150068302252215,0.019936204146730464,0.3428688408637496,0.4613817591158156
11001008402,Census Tract 84.02; District of Columbia; District of Columbia,107692.0,0.1207816941465379,0.020459081836327345,0.2256067049071133,0.5030373876089363
11001009602,Census Tract 96.02; District of Columbia; District of Columbia,34029.0,0.11667741561194006,0.03178928247048139,0.016933450307936488,0.5665738221903417
11001000802,Census Tract 8.02; District of Columbia; District of Columbia,158176.0,0.08628074949014719,0.031559799909049585,0.07472581207225727,0.6026268508472679
11001001301,Census Tract 13.01; District of Columbia; District of Columbia,85000.0,0.1076642739160433,0.040161725067385454,0.12575970904798092,0.6164696176098998
11001002001,Census Tract 20.01; District of Columbia; District of Columbia,56913.0,0.11176524993408307,0.021251071122536415,0.14964129262739762,0.5012862069554492
11001007708,Census Tract 77.08; District of Columbia; District of Columbia,46038.0,0.15876565094497053,0.0339662447257384,0.08417112727571545,0.563100368236103
11001001402,Census Tract 14.02; District of Columbia; District of Columbia,167639.0,0.10495828128313928,0.03641456582633055,0.11451738345057975,0.5948188986573136
11001004702,Census Tract 47.02; District of Columbia; District of Columbia,136699.0,0.10707329978481026,0.021952608794714053,0.09778818036497279,0.5547825422509776
11001007601,Census Tract 76.01; District of Columbia; District of Columbia,48149.0,0.10436152509846049,0.04821298322392414,0.10886641244947337,0.6265259504671804
11001007504,Census Tract 75.04; District of Columbia; District of Columbia,36802.0,0.2636626600912308,0.018518518518518517,-0.08181203515889267,0.4746594183914069
11001009902,Census Tract 99.02; District of Columbia; District of Columbia,102070.0,0.12207439996355386,0.041074249605055284,0.07129880903478458,0.6043882077855811
11001002600,Census Tract 26; District of Columbia; District of Columbia,250001.0,0.09577666113040358,0.026463963963963968,0.2202547193564624,0.5973472828549321
11001009601,Census Tract 96.01; District of Columbia; District of Columbia,39276.0,0.10824020052685777,0.05990338164251206,0.35355329567791227,0.6566153637631043
11001000202,Census Tract 2.02; District of Columbia; District of Columbia,170500.0,0.0765756989438305,0.024623524623524608,0.09778259740397284,0.5869961940138101
11001004300,Census Tract 43; District of Columbia; District of Columbia,124693.0,0.1292903444408549,0.02979635584137192,0.17304177154404304,0.5060313142668182
11001006804,Census Tract 68.04; District of Columbia; District of Columbia,,0.09073395672536988,0.053528399311531805,0.16614767159526542,0.6893295765530245
11001004100,Census Tract 41; District of Columbia; District of Columbia,173125.0,0.08703693897575526,0.021720733427362478,0.12528193615635794,0.5866673385467053
11001010100,Census Tract 101; District of Columbia; District of Columbia,129444.0,0.09130459304764012,0.014128352490421452,0.20903240534904544,0.4930784331857074
11001004901,Census Tract 49.01; District of Columbia; District of Columbia,103125.0,0.12467924251286075,0.009980039920159679,0.1545072158637311,0.471574534425896
11001005900,Census Tract 59; District of Columbia; District of Columbia,124982.0,0.08142451020809434,0.0329554043839758,0.10631252861920519,0.5374734601049327
11001009901,Census Tract 99.01; District of Columbia; District of Columbia,96591.0,0.11121633832519552,0.04714912280701756,0.13079048760665254,0.6611126850286353
11001007901,Census Tract 79.01; District of Columbia; District of Columbia,94444.0,0.10069780237149938,0.013530135301353016,0.1807322868506749,0.565125144997127
11001001803,Census Tract 18.03; District of Columbia; District of Columbia,64414.0,0.12018166321018282,0.05678524374176549,0.002887891117557689,0.5955626444626873
11001007406,Census Tract 74.06; District of Columbia; District of Columbia,41115.0,0.23090619837678614,0.05882352941176471,-0.07142857142857353,0.4612400805400924
11001003301,Census Tract 33.01; District of Columbia; District of Columbia,198299.0,0.11228100035571195,0.014233241505968785,0.2722971565282983,0.539323991972766
11001007604,Census Tract 76.04; District of Columbia; District of Columbia,79375.0,0.09735563895926992,0.03164556962025317,0.09903591489158178,0.6194493311849152
11001007605,Census Tract 76.05; District of Columbia; District of Columbia,50223.0,0.19957422324018587,0.04431372549019609,-0.010972101425035527,0.5432060353295173
11001007603,Census Tract 76.03; District of Columbia; District of Columbia,74436.0,0.1106921031366432,0.03283767038413879,0.15590048657378347,0.6880468009718133
11001008100,Census Tract 81; District of Columbia; District of Columbia,166672.0,0.1263454986965332,0.010574018126888213,0.22923740851113075,0.4758698210593509
11001008200,Census Tract 82; District of Columbia; District of Columbia,138472.0,0.11163355359762069,0.018143459915611813,0.16610241440780912,0.5585201283170942
11001008302,Census Tract 83.02; District of Columbia; District of Columbia,179271.0,0.1258568839777108,0.021604938271604934,0.09030725732733087,0.5749831510495302
11001008410,Census Tract 84.10; District of Columbia; District of Columbia,208044.0,0.12115852080047435,0.013145539906103287,0.22535514409974083,0.49406068395898844
11001008701,Census Tract 87.01; District of Columbia; District of Columbia,174063.0,0.10399672088648741,0.021651090342679116,0.20078641187768465,0.5857571864681489
11001008002,Census Tract 80.02; District of Columbia; District of Columbia,137813.0,0.08496086845425317,0.022997762863534686,0.2634521766412882,0.5867380172807786
11001008702,Census Tract 87.02; District of Columbia; District of Columbia,101198.0,0.09567556939566878,0.007692307692307693,0.019226709000139307,0.589003271395043
11001007703,Census Tract 77.03; District of Columbia; District of Columbia,59369.0,0.10738457964143476,0.028688524590163928,0.0628046681313802,0.7027283470246141
11001007707,Census Tract 77.07; District of Columbia; District of Columbia,54437.0,0.1321664996803673,0.020576131687242802,0.19590060694178474,0.5614554650186484
11001007709,Census Tract 77.09; District of Columbia; District of Columbia,38086.0,0.09750190904947587,0.04224058769513315,0.14798783827819198,0.6812203444788036
11001007803,Census Tract 78.03; District of Columbia; District of Columbia,47649.0,0.09631627934062832,0.03065217391304347,0.12887829536813253,0.6660333557617583
11001007804,Census Tract 78.04; District of Columbia; District of Columbia,34536.0,0.09825149818466018,0.031944444444444456,0.17700466904589762,0.6073000163307044
11001008803,Census Tract 88.03; District of Columbia; District of Columbia,79194.0,0.06802993429681199,0.04510150044130632,0.11183867869403188,0.65965310266328
11001008804,Census Tract 88.04; District of Columbia; District of Columbia,66172.0,0.09025988196272189,0.045846817691477866,0.1582701657393084,0.6196080557876162
11001008903,Census Tract 89.03; District of Columbia; District of Columbia,57679.0,0.11731784896124282,0.017129629629629627,0.15207226564354315,0.47662533997641154
11001008904,Census Tract 89.04; District of Columbia; District of Columbia,57770.0,0.1083491095892289,0.02962962962962963,0.1210006274943182,0.5464187904716263
11001008802,Census Tract 88.02; District of Columbia; District of Columbia,76987.0,0.09572904994569192,0.008347245409015025,0.3370946592229729,0.509796041814872
11001009810,Census Tract 98.10; District of Columbia; District of Columbia,35750.0,0.13924118892647588,0.08103130755064458,0.12857554932062729,0.5813133462731443
11001010800,Census Tract 108; District of Columbia; District of Columbia,34568.0,0.08216295999094682,0.02427786191037074,0.05541829301914827,0.5389100673657493
11001011100,Census Tract 111; District of Columbia; District of Columbia,76563.0,0.04576615774308683,0.044525862068965485,0.12709845950541412,0.7747544839937641
11001009000,Census Tract 90; District of Columbia; District of Columbia,71540.0,0.08460519275669325,0.021346469622331693,0.17280456558294038,0.6438757171488194
11001009102,Census Tract 91.02; District of Columbia; District of Columbia,58750.0,0.06838601751957203,0.04949026876737722,0.1902713079000046,0.6653269909166651
11001009811,Census Tract 98.11; District of Columbia; District of Columbia,47398.0,0.11202229522041564,0.03774680603948895,-0.004819872042594652,0.5700313284074381
11001001002,Census Tract 10.02; District of Columbia; District of Columbia,131731.0,0.086444440014083,0.05688259109311737,0.06016894585015473,0.6467497230519161
11001007807,Census Tract 78.07; District of Columbia; District of Columbia,73542.0,0.1059577413519887,0.026462395543175483,0.045699377848998225,0.5480956319411049
11001007806,Census Tract 78.06; District of Columbia; District of Columbia,39968.0,0.12100014194020993,0.04867724867724868,0.11481883618983765,0.5187135144221584
11001007808,Census Tract 78.08; District of Columbia; District of Columbia,63457.0,0.09622492779865632,0.01503006012024048,0.15004105257374983,0.621404395085929
11001009201,Census Tract 92.01; District of Columbia; District of Columbia,100250.0,0.08618801759241079,0.036886102403343765,0.05645174634328321,0.6322221066675047
11001009203,Census Tract 92.03; District of Columbia; District of Columbia,97610.0,0.09020783169193482,0.026881720430107538,0.21702842025232227,0.7026478161148558
11001009301,Census Tract 93.01; District of Columbia; District of Columbia,166037.0,0.0822465024589974,0.02141148325358851,0.1945415825661466,0.5969682515889533
11001009302,Census Tract 93.02; District of Columbia; District of Columbia,105833.0,0.1337974363962368,0.02304964539007092,0.20974677558116417,0.45740310865800193
11001001100,Census Tract 11; District of Columbia; District of Columbia,176875.0,0.06760217839785916,0.040989103101424985,0.14193630085243225,0.6168126083977088
11001001200,Census Tract 12; District of Columbia; District of Columbia,134049.0,0.07090604324654957,0.053169515669515645,0.24045859046350884,0.6127952929415529
11001001401,Census Tract 14.01; District of Columbia; District of Columbia,211806.0,0.10962513541125977,0.04822097378277154,0.19396638920029144,0.6110390140616521
11001009804,Census Tract 98.04; District of Columbia; District of Columbia,48902.0,0.16802034591293333,0.03409090909090909,-0.2231628453850699,0.5886363152624081
11001001702,Census Tract 17.02; District of Columbia; District of Columbia,127933.0,0.07504151470010209,0.027563434132777186,0.1266782564420494,0.621837540780823
11001010300,Census Tract 103; District of Columbia; District of Columbia,94145.0,0.08561840898317978,0.034621578099838984,0.109841948602974,0.6081015392240272
11001001804,Census Tract 18.04; District of Columbia; District of Columbia,58779.0,0.11624255961677,0.04448924731182795,-0.0506652328806336,0.6447186850870318
11001001901,Census Tract 19.01; District of Columbia; District of Columbia,83047.0,0.09170897166314479,0.019867549668874166,0.2521877756851346,0.5832021332388718
11001001902,Census Tract 19.02; District of Columbia; District of Columbia,155288.0,0.09135407306493713,0.015052160953800294,0.28992041689621745,0.5118154131669852
11001005001,Census Tract 50.01; District of Columbia; District of Columbia,230978.0,0.13092898950552628,0.00980392156862745,0.12900673552020342,0.4941071518465064
11001009807,Census Tract 98.07; District of Columbia; District of Columbia,64602.0,0.14659317158612548,0.02631578947368421,0.1483354396540252,0.6291924283959237
11001009802,Census Tract 98.02; District of Columbia; District of Columbia,44545.0,0.27172772558410885,0.010416666666666666,0.16291840718129744,0.4688598588182355
