GEOID,Tract_Name,Year,Median_Household_Income,State_FIPS,County_FIPS,Tract_FIPS
11001008410,"Census Tract 84.10, District of Columbia, District of Columbia",2018,153500,11,001,008410
11001008804,"Census Tract 88.04, District of Columbia, District of Columbia",2018,42750,11,001,008804
11001009201,"Census Tract 92.01, District of Columbia, District of Columbia",2018,82500,11,001,009201
11001009302,"Census Tract 93.02, District of Columbia, District of Columbia",2018,73603,11,001,009302
11001009507,"Census Tract 95.07, District of Columbia, District of Columbia",2018,73750,11,001,009507
11001009901,"Census Tract 99.01, District of Columbia, District of Columbia",2018,96518,11,001,009901
11001009903,"Census Tract 99.03, District of Columbia, District of Columbia",2018,51023,11,001,009903
11001009905,"Census Tract 99.05, District of Columbia, District of Columbia",2018,45094,11,001,009905
11001000202,"Census Tract 2.02, District of Columbia, District of Columbia",2018,170987,11,001,000202
11001000400,"Census Tract 4, District of Columbia, District of Columbia",2018,126731,11,001,000400
11001000901,"Census Tract 9.01, District of Columbia, District of Columbia",2018,250001,11,001,000901
11001000902,"Census Tract 9.02, District of Columbia, District of Columbia",2018,217708,11,001,000902
11001001002,"Census Tract 10.02, District of Columbia, District of Columbia",2018,102479,11,001,001002
11001001200,"Census Tract 12, District of Columbia, District of Columbia",2018,126250,11,001,001200
11001002001,"Census Tract 20.01, District of Columbia, District of Columbia",2018,63424,11,001,002001
11001002201,"Census Tract 22.01, District of Columbia, District of Columbia",2018,69643,11,001,002201
11001002502,"Census Tract 25.02, District of Columbia, District of Columbia",2018,75101,11,001,002502
11001002900,"Census Tract 29, District of Columbia, District of Columbia",2018,95052,11,001,002900
11001003100,"Census Tract 31, District of Columbia, District of Columbia",2018,109000,11,001,003100
11001003200,"Census Tract 32, District of Columbia, District of Columbia",2018,101012,11,001,003200
11001003302,"Census Tract 33.02, District of Columbia, District of Columbia",2018,127336,11,001,003302
11001004300,"Census Tract 43, District of Columbia, District of Columbia",2018,97688,11,001,004300
11001001902,"Census Tract 19.02, District of Columbia, District of Columbia",2018,84615,11,001,001902
11001002701,"Census Tract 27.01, District of Columbia, District of Columbia",2018,74161,11,001,002701
11001002801,"Census Tract 28.01, District of Columbia, District of Columbia",2018,56310,11,001,002801
11001005500,"Census Tract 55, District of Columbia, District of Columbia",2018,100982,11,001,005500
11001006202,"Census Tract 62.02, District of Columbia, District of Columbia",2018,-666666666,11,001,006202
11001007804,"Census Tract 78.04, District of Columbia, District of Columbia",2018,53426,11,001,007804
11001008001,"Census Tract 80.01, District of Columbia, District of Columbia",2018,145641,11,001,008001
11001008301,"Census Tract 83.01, District of Columbia, District of Columbia",2018,155069,11,001,008301
